UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/07/14T00:01:42z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,79,36,50,989.42,0.04,35952,0,1793,12.48,17.52,19.50,12.48,17.52,19.50,63,63,2130.00,632.31,97.00,12.38,0.69,0.19,11.14,16.69,18.24,11.14,16.69,18.24,61,61,2001.88,568.22,115.10,8.45,1.86,0.97
2023/07/14T00:03:41z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,79,36,50,989.36,0.04,35952,0,1912,10.74,15.21,16.94,10.74,15.21,16.94,58,58,1943.43,564.64,95.21,8.83,0.49,0.49,10.21,14.94,18.30,10.21,14.94,18.30,57,57,1831.87,520.66,102.38,14.38,1.21,0.26
2023/07/14T00:05:41z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,80,36,51,989.38,0.04,35952,0,2032,10.54,14.18,15.23,10.54,14.18,15.23,56,56,1833.32,530.86,79.96,4.25,1.36,1.36,9.31,13.27,16.45,9.31,13.27,16.45,54,54,1628.18,469.95,102.13,11.27,1.02,0.18
2023/07/14T00:07:41z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,80,36,51,989.36,0.04,35952,0,2152,8.98,13.14,14.43,8.98,13.14,14.43,53,53,1669.65,473.84,86.16,8.86,0.00,0.00,8.29,12.29,14.04,8.29,12.29,14.04,52,52,1459.66,418.62,78.75,10.64,0.71,0.36
2023/07/14T00:09:41z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,80,37,51,989.37,0.04,35952,0,2272,9.80,13.51,13.85,9.80,13.51,13.85,54,54,1722.65,493.49,89.60,4.87,0.29,0.00,8.56,12.94,13.06,8.56,12.94,13.06,53,53,1552.67,448.31,89.27,3.35,0.12,0.00
2023/07/14T00:11:41z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,79,38,51,988.47,0.04,35640,0,2392,25.37,34.30,37.14,22.32,31.14,36.19,99,92,4154.58,1216.70,199.61,17.96,0.67,0.00,20.40,30.20,32.73,18.85,28.20,31.93,90,86,3575.02,992.64,200.02,16.91,1.49,1.31
2023/07/14T00:13:41z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,80,37,51,989.45,0.04,35952,0,2512,57.08,76.80,82.33,38.22,52.73,64.75,162,144,9165.29,2664.86,463.65,38.67,1.88,0.43,49.60,73.92,81.92,34.09,51.40,64.62,161,141,8267.21,2367.42,470.66,47.74,3.36,1.81
2023/07/14T00:15:41z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,80,36,51,989.46,0.04,35952,0,2632,87.22,118.07,124.74,57.44,78.06,83.74,184,163,13654.17,3997.52,690.81,55.48,1.41,0.15,76.06,111.86,119.72,50.02,73.76,81.10,180,161,12517.26,3582.36,709.98,59.20,5.08,2.72
2023/07/14T00:17:41z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,80,35,50,989.45,0.04,35952,0,2752,117.91,161.53,166.45,77.89,106.82,110.15,212,178,18406.96,5421.02,971.35,57.56,2.65,0.15,102.91,152.06,167.64,67.81,100.51,111.00,203,174,16811.38,4850.23,987.91,89.72,13.21,6.53
2023/07/14T00:19:41z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,79,35,49,989.46,0.04,35328,0,2872,149.42,203.60,207.32,98.90,134.96,137.48,254,192,23022.78,6792.60,1198.88,62.92,4.72,0.20,128.98,197.63,209.29,85.22,131.02,138.71,248,190,21210.12,6095.59,1298.80,105.33,9.06,4.61
