UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/06/26T00:00:06z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,38,60,981.05,0.04,36616,0,233,6.61,9.94,10.74,6.61,9.94,10.74,41,41,1242.33,362.48,64.96,6.52,1.30,0.48,5.92,10.19,12.13,5.92,10.19,12.13,42,42,1157.43,329.28,79.96,8.45,2.00,0.91
2023/06/26T00:02:05z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,89,38,60,981.05,0.04,36616,0,352,8.15,11.73,12.81,8.15,11.73,12.81,49,49,1465.27,426.73,80.54,5.19,1.50,1.15,6.31,10.25,11.67,6.31,10.25,11.67,43,43,1247.67,349.85,73.58,6.29,1.53,1.53
2023/06/26T00:04:05z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,38,59,981.07,0.04,36616,0,472,19.51,25.82,27.31,18.40,25.13,27.15,80,79,3233.84,940.22,149.35,9.67,1.31,0.44,17.78,26.15,28.89,17.07,25.47,28.89,81,80,3100.75,878.84,162.75,15.64,2.58,1.24
2023/06/26T00:06:05z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,38,59,981.16,0.04,36616,0,592,41.47,54.98,59.64,30.42,43.09,53.43,150,121,6695.94,1933.85,339.36,26.49,1.21,0.34,36.24,51.53,57.02,28.06,41.47,51.76,141,117,6084.88,1738.86,327.04,30.12,1.92,0.78
2023/06/26T00:08:05z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,38,59,981.18,0.04,36616,0,712,66.11,87.64,93.36,43.26,58.09,69.77,168,153,10445.66,3054.91,508.83,38.11,0.79,0.60,58.96,83.27,92.92,38.86,55.67,69.61,166,151,9665.94,2771.16,524.98,48.43,4.67,2.98
2023/06/26T00:10:05z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,38,59,981.30,0.04,36616,0,832,86.19,115.89,121.94,56.69,76.52,81.78,182,162,13444.50,3956.15,690.78,48.81,2.22,0.56,74.29,105.58,112.95,48.78,69.51,77.49,177,158,12172.09,3464.22,678.47,41.02,5.05,1.56
2023/06/26T00:12:05z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,38,59,981.23,0.04,36616,0,952,96.18,128.90,135.08,63.31,85.16,89.29,189,167,14839.18,4389.29,750.90,51.06,1.49,0.59,83.80,123.27,131.91,55.13,81.40,87.55,186,165,13677.65,3915.60,802.42,58.93,5.16,1.24
2023/06/26T00:14:05z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,38,59,981.21,0.04,36616,0,1072,92.09,126.13,131.33,60.58,83.36,86.82,188,166,14276.18,4214.42,769.31,51.38,1.96,0.15,79.06,116.42,124.96,52.04,76.90,82.78,183,162,12905.64,3712.74,779.66,54.96,5.72,2.40
2023/06/26T00:16:05z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,38,59,981.29,0.04,36616,0,1192,84.83,116.06,123.15,55.83,76.74,82.19,182,162,13222.92,3892.51,712.11,52.19,1.55,0.00,71.51,105.92,114.22,46.90,69.88,77.57,177,159,11748.00,3375.35,691.12,57.45,3.10,0.94
2023/06/26T00:17:57z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,38,59,981.49,nan,36704,0,111,70.68,95.95,101.57,46.35,63.22,73.07,172,155,11108.17,3256.00,578.40,46.20,0.20,0.00,60.81,89.46,95.43,39.65,58.76,71.00,169,153,9961.78,2837.76,573.22,48.65,1.95,0.86
2023/06/26T00:19:57z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,38,59,981.46,0.04,36616,0,231,63.96,85.72,91.75,41.94,56.68,69.38,167,152,9984.51,2934.38,522.34,39.85,1.25,0.34,53.92,77.86,86.16,35.68,52.38,66.90,163,144,8950.56,2554.10,515.12,44.72,5.28,2.56
2023/06/26T00:21:57z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,38,59,981.12,0.04,36120,0,351,62.53,83.53,88.41,40.90,55.12,67.63,166,151,9890.02,2877.51,515.14,32.90,0.94,0.61,54.06,78.72,85.88,35.56,52.96,66.76,163,145,8929.14,2556.44,510.04,45.60,3.20,1.08
2023/06/26T00:23:57z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,38,59,981.37,0.04,36616,0,471,72.42,98.42,103.96,47.51,64.98,74.17,173,156,11320.98,3319.32,601.70,42.08,1.66,0.75,61.60,90.64,100.96,40.23,59.79,72.98,169,153,10164.23,2904.36,609.45,53.13,7.92,3.28
2023/06/26T00:25:57z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,39,60,981.47,0.04,36616,0,591,68.96,95.06,102.02,45.21,62.56,73.35,172,155,10887.12,3201.77,583.77,47.81,1.77,0.31,60.72,91.00,100.04,39.68,59.92,72.36,170,154,10105.64,2888.75,598.87,56.87,4.79,2.49
2023/06/26T00:27:57z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,39,60,981.33,0.04,36616,0,711,71.94,97.92,104.73,47.25,64.63,74.31,173,156,11308.67,3311.85,605.81,43.15,1.69,0.85,61.96,91.04,99.11,40.55,59.94,72.08,170,154,10282.08,2937.19,593.94,49.96,3.66,1.92
