UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/05/19T00:01:08z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,18,39,993.23,0.04,36552,-49,1072,68.62,94.28,99.91,44.89,62.00,72.40,171,155,10816.64,3184.08,583.36,43.13,1.25,0.57,59.57,86.34,92.40,38.91,57.00,69.00,167,152,9900.68,2821.36,571.51,40.38,2.57,1.47
2023/05/19T00:03:07z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,18,40,993.21,0.04,36552,-48,1191,62.40,84.60,90.98,40.80,56.98,69.00,166,152,9913.74,2917.18,531.88,35.84,0.56,0.20,52.10,76.73,83.12,35.94,53.59,65.55,162,147,8742.49,2488.69,513.16,37.96,3.59,1.22
2023/05/19T00:05:00z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,18,40,993.17,nan,36704,-49,112,118.57,161.12,167.00,78.38,106.78,110.55,212,178,18307.80,5401.15,940.00,66.10,2.75,0.85,102.65,150.10,158.15,67.65,99.28,104.62,201,174,16890.22,4821.42,950.80,66.68,6.70,3.70
2023/05/19T00:07:00z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,18,40,993.17,0.04,36552,-48,232,133.85,179.45,184.30,88.57,118.89,122.19,230,184,20515.47,6047.55,1031.40,60.83,3.70,2.38,114.92,167.98,176.85,75.73,111.10,117.08,219,180,18568.12,5346.31,1099.42,73.08,5.04,2.58
2023/05/19T00:09:00z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,18,40,993.20,0.03,36520,-50,352,136.42,188.40,194.16,90.10,124.82,128.72,239,187,21063.66,6219.12,1138.08,72.36,0.92,0.36,116.17,171.62,181.08,76.69,113.58,119.75,222,181,18847.67,5420.83,1101.06,76.27,7.58,3.54
2023/05/19T00:11:00z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,18,40,993.18,0.03,36208,-49,472,159.72,220.76,228.14,105.66,146.48,151.40,271,198,24519.36,7250.50,1351.60,84.24,3.60,0.60,138.98,208.73,221.88,91.69,138.31,147.08,259,194,22660.94,6493.57,1410.86,99.16,10.12,4.43
2023/05/19T00:13:00z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,18,40,993.17,0.04,36520,-50,592,201.56,286.58,293.29,133.56,190.27,194.91,337,241,30225.27,9068.07,1874.44,111.05,3.78,0.36,173.80,267.07,281.50,115.00,177.20,186.87,318,228,27849.67,8106.89,1854.72,126.06,13.37,4.11
2023/05/19T00:15:00z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,18,40,993.15,0.04,36520,-48,712,189.45,266.60,271.57,125.53,177.00,180.28,317,228,28528.87,8530.85,1694.02,94.72,4.26,1.51,163.39,247.04,261.53,108.22,163.98,173.53,297,215,26047.53,7571.69,1673.76,115.78,12.20,6.43
2023/05/19T00:17:00z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,18,40,993.17,0.04,36520,-49,832,132.59,183.06,187.71,87.53,121.31,124.31,234,185,20472.41,6054.02,1125.57,64.63,2.75,0.82,111.91,167.08,177.68,73.77,110.62,117.70,218,180,18290.38,5251.09,1133.60,75.62,6.57,2.42
2023/05/19T00:19:00z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,18,40,993.18,0.04,36520,-51,952,99.30,135.04,140.50,65.44,89.24,92.86,192,169,15426.66,4557.00,812.32,50.52,0.60,0.00,83.20,123.70,131.90,54.76,81.74,87.30,186,165,13683.84,3912.94,801.92,63.88,5.20,1.76
2023/05/19T00:21:00z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,18,40,993.12,0.04,36520,-47,1072,78.92,106.92,111.47,51.98,70.65,76.88,178,159,12360.24,3622.80,646.75,41.76,1.14,0.00,63.47,94.25,102.10,41.55,61.98,73.24,171,155,10567.53,3006.92,607.82,53.53,4.35,1.53
2023/05/19T00:23:00z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,18,40,993.14,0.04,36520,-52,1192,60.44,82.46,87.25,39.44,54.88,67.27,165,150,9683.00,2831.21,500.00,35.25,1.46,0.50,50.17,73.08,80.63,33.85,50.37,64.38,160,139,8356.56,2387.75,470.12,43.96,4.96,1.62
2023/05/19T00:24:53z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,18,40,993.12,nan,36704,0,112,48.85,65.49,69.93,33.54,47.63,59.37,156,132,7652.78,2254.44,403.66,29.22,0.39,0.00,38.95,58.33,66.10,29.46,44.72,57.23,153,125,6647.31,1892.67,383.00,42.77,3.18,1.28
2023/05/19T00:26:53z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,18,40,993.08,0.04,36616,-47,232,39.69,53.07,57.43,29.91,42.61,52.33,145,120,6315.83,1848.13,311.44,25.52,0.33,0.00,33.76,48.96,54.14,27.36,40.62,50.26,135,115,5710.08,1613.48,316.22,30.00,1.92,0.72
2023/05/19T00:28:53z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,18,40,993.14,0.04,36616,-48,352,32.78,44.31,49.22,27.11,38.24,47.36,124,109,5298.98,1544.73,272.73,26.15,0.33,0.00,26.98,39.37,46.37,23.65,35.25,44.90,112,102,4573.67,1306.81,261.58,30.54,3.15,1.31
2023/05/19T00:30:53z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,19,40,993.14,0.04,36616,-50,472,26.57,36.37,40.33,23.43,33.67,40.14,104,97,4339.10,1280.69,224.57,21.80,1.27,0.00,22.59,32.26,34.04,21.04,30.94,34.04,94,91,3788.06,1088.04,196.24,14.19,0.37,0.37
2023/05/19T00:32:53z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,19,40,993.08,0.04,36616,-47,592,21.74,29.22,32.61,20.74,28.93,32.61,88,87,3608.33,1043.70,181.19,16.89,1.33,0.63,17.60,25.96,28.89,17.60,25.96,28.89,81,81,3114.68,883.45,178.36,14.34,0.72,0.00
2023/05/19T00:34:53z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,19,39,993.03,0.04,36616,-50,712,18.09,24.31,25.30,18.09,24.31,25.30,77,77,2987.11,863.59,147.85,7.15,0.00,0.00,14.88,22.29,25.59,14.88,22.29,25.59,73,73,2618.88,746.76,144.43,16.08,2.67,1.22
2023/05/19T00:36:53z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,19,39,993.04,0.04,36616,-48,832,15.40,21.02,21.26,15.40,21.02,21.26,70,70,2557.02,747.17,125.92,6.49,0.30,0.30,13.25,18.98,21.31,13.25,18.98,21.31,66,66,2263.36,645.29,126.98,11.85,1.02,0.29
2023/05/19T00:38:53z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,19,40,992.95,0.04,36616,-48,952,13.08,18.54,20.85,13.08,18.54,20.85,65,65,2191.96,649.54,122.15,12.38,1.35,0.04,10.76,16.22,17.80,10.76,16.22,17.80,60,60,1993.94,563.09,93.98,10.89,1.15,1.15
2023/05/19T00:40:53z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,86,19,39,991.95,0.04,36616,-47,1072,11.00,15.31,15.85,11.00,15.31,15.85,58,58,1923.44,558.00,101.78,5.74,0.93,0.00,9.69,14.54,14.69,9.69,14.54,14.69,56,56,1717.17,489.67,93.81,7.78,0.00,0.00
2023/05/19T00:42:53z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,19,40,992.99,0.04,36616,-52,1192,8.16,12.20,12.91,8.16,12.20,12.91,51,51,1531.64,448.80,88.76,4.11,0.91,0.00,8.13,12.56,12.77,8.13,12.56,12.77,52,52,1535.42,433.65,85.35,6.00,0.04,0.04
2023/05/19T00:44:45z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,19,40,993.02,nan,36704,0,111,8.07,11.43,12.24,8.07,11.43,12.24,48,48,1472.14,437.52,79.86,3.43,0.86,0.86,7.32,10.79,11.08,7.32,10.79,11.08,45,45,1319.84,386.79,70.58,4.74,0.47,0.47
2023/05/19T00:46:45z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,19,40,993.01,0.04,36616,-49,231,6.49,10.04,10.18,6.49,10.04,10.18,42,42,1317.60,379.67,64.76,5.38,0.00,0.00,5.76,8.80,10.67,5.76,8.80,10.67,37,37,1188.44,326.62,63.64,7.93,0.44,0.44
2023/05/19T00:48:45z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,19,40,993.01,0.04,36616,-52,351,6.27,9.18,9.18,6.27,9.18,9.18,38,38,1166.71,340.94,64.55,3.76,0.00,0.00,5.27,8.12,9.70,5.27,8.12,9.70,34,34,1054.50,300.18,61.25,7.46,0.25,0.25
2023/05/19T00:50:45z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,19,40,993.01,0.04,36552,-50,471,5.29,8.06,8.06,5.29,8.06,8.06,34,34,1084.38,314.38,64.62,2.62,0.00,0.00,4.49,7.95,8.51,4.49,7.95,8.51,33,33,978.60,283.58,58.00,5.02,0.44,0.44
2023/05/19T00:52:45z,a8:48:fa:cf:f8:f2,7.00,2.0+OPENLOG+31037 MB+DS3231+BME280+PMSX003-B+PMSX003-A,87,19,40,993.05,0.04,36552,-53,591,5.54,7.74,8.57,5.54,7.74,8.57,32,32,1035.67,303.33,54.22,4.56,0.96,0.00,4.71,7.50,7.75,4.71,7.50,7.75,31,31,948.17,275.10,51.58,5.77,0.00,0.00
